path,clicks,impressions,ctr,position
"/schools/wharton-county-tx-0f71dca1",0,3,0.00,7.0
"/schools/women-s-empowerment-center-houston-1aa297c5",0,3,0.00,19.3
"/shop/0d00bf42-9196-48a7-8734-2916664aab0e",0,3,0.00,3.3
"/shop/5th-street-barber-shop-katy-b8c2c16b",0,3,0.00,6.3
"/shop/9cda364c-fb68-4a43-90a4-a1002fddc72e",0,3,0.00,7.0
"/shop/a6cd48e5-2b32-4062-8284-c100cccdefc3",0,3,0.00,6.0
"/shop/aaron-s-on-7th-gentlemens-barber-shop-fort-worth-4c1d1807",0,3,0.00,7.3
"/shop/adrian-s-barber-shop-garden-grove-49c26a3d",0,3,0.00,5.7
"/shop/airline-barbershop-corpus-christi-08bc668d",0,3,0.00,11.0
"/shop/ajeet-mundan-barber-shop-fremont-ed909b6a",0,3,0.00,8.7
"/shop/alanis-barbershop-mesquite-f186246f",0,3,0.00,8.3
"/shop/all-american-barbershop-llc-san-antonio-cba6fec9",0,3,0.00,9.7
"/shop/all-hustle-barbers-co-fremont-5808865d",0,3,0.00,7.0
"/shop/all-stars-haircuts-houston-77089-63600f23",0,3,0.00,6.7
"/shop/aware-by-luther-barbershop-houston-77026-871e2a68",0,3,0.00,7.7
"/shop/barber-haus-austin-austin-a7a01a70",0,3,0.00,6.7
"/shop/barber-joes-chop-shop-pasadena-14225ba7",0,3,0.00,11.0
"/shop/barber-king-hair-cut-straight-shave-beard-trim-and-color-hair-color-full-body-waxing-males-and-female-houston-77092-a59539e2",0,3,0.00,7.3
"/shop/barber-kings-brownsville-dc8e4825",0,3,0.00,8.0
"/shop/bd3de0c5-394f-4d95-a88d-e001726a3a1b",0,3,0.00,7.7
"/shop/beardbrand-barbershop-austin-e1efec6c",0,3,0.00,27.0
"/shop/beast-wit-da-clippers-houston-77090-b51cf25c",0,3,0.00,8.3
"/shop/beau-s-place-katy-a1dc4613",0,3,0.00,6.0
"/shop/better-days-barbershop-san-antonio-3b0c0805",0,3,0.00,5.7
"/shop/birdies-and-blades-barbershop-formerly-mane-event-barbershop-frisco-868c4f56",0,3,0.00,32.3
"/shop/bonneville-barbershop-glendale-b443c97e",0,3,0.00,9.0
"/shop/bosscutz-barbershop-houston-77071-c57f67a2",0,3,0.00,11.0
"/shop/brethren-barber-parlour-llc-glendale-c71a763e",0,3,0.00,11.3
"/shop/buddha-the-barber-s-barbershop-houston-77020-694cdffc",0,3,0.00,6.3
"/shop/c-c-barber-shop-missouri-city-b5ca763a",0,3,0.00,9.3
"/shop/c093ce11-435a-4b15-bdef-2d143e0d0098",0,3,0.00,6.7
"/shop/canas-barbershop-houston-77070-40991bb5",0,3,0.00,7.7
"/shop/clark-s-professional-mobile-cuts-missouri-city-a2b69f31",0,3,0.00,6.7
"/shop/clipperboy-hd-houston-77056-2e523395",0,3,0.00,5.7
"/shop/cnj-s-barbershop-lubbock-c7872182",0,3,0.00,8.7
"/shop/common-space-barbershop-austin-adeaa6ef",0,3,0.00,9.3
"/shop/cool-heads-barbershop-las-colinas-oconnor-irving-6f0fe97e",0,3,0.00,8.3
"/shop/cruzycruzcial-austin-c6f3e8de",0,3,0.00,27.3
"/shop/d-clippz-barbershop-humble-11837500",0,3,0.00,6.0
"/shop/d-shop-garland-db1703ad",0,3,0.00,6.3
"/shop/david-s-barber-pro-waco-a8f8edcd",0,3,0.00,7.3
"/shop/df02e5ef-fea6-4ea0-bfe0-b11069d56026",0,3,0.00,4.7
"/shop/diamond-barber-and-beauty-salon-houston-77095-9cb8f985",0,3,0.00,6.7
"/shop/diesel-barbershop-houston-west-university-houston-77098-2fb84ab3",0,3,0.00,13.0
"/shop/diesel-barbershop-the-strand-san-antonio-dbad2e96",0,3,0.00,10.3
"/shop/divizion-barber-co-houston-77089-ad0e5cb3",0,3,0.00,9.7
"/shop/domain-barber-studio-houston-77088-d5572799",0,3,0.00,18.0
"/shop/ef94e4fd-fd13-46d9-bb9c-e7b3e6bf17e0",0,3,0.00,4.3
"/shop/el-catracho-barber-shop-houston-77055-e69b27b3",0,3,0.00,9.0
"/shop/elegant-fade-barbershop-houston-ff0553d7",0,3,0.00,7.0
"/shop/elevate-cuts-brownsville-e7911eef",0,3,0.00,3.0
"/shop/elevated-cuts-lubbock-38c5ae49",0,3,0.00,9.3
"/shop/elite-barbershop-houston-7bd4b970",0,3,0.00,9.7
"/shop/empire-barbershop-laredo-5820d7d0",0,3,0.00,4.0
"/shop/ernie-s-barber-shop-glendale-4226befd",0,3,0.00,12.0
"/shop/evolvecut-barber-studio-houston-77057-26d87e28",0,3,0.00,4.3
"/shop/fades-and-blades-sf-san-francisco-03c0ecd2",0,3,0.00,8.3
"/shop/fades-n-braids-by-deissy-pasadena-75dfd743",0,3,0.00,8.3
"/shop/fadetovens-house-of-barbers-san-antonio-7fb18bd8",0,3,0.00,6.0
"/shop/fama-barber-shop-and-beauty-salon-denton-8f736985",0,3,0.00,11.0
"/shop/flycutz-barbershop-houston-77093-507632e7",0,3,0.00,10.7
"/shop/fn-barbershop-el-paso-da4e88c9",0,3,0.00,10.7
"/shop/fr3d-barber-houston-77094-7b4fb6c2",0,3,0.00,5.7
"/shop/fresco-fades-barber-shop-san-antonio-1b6bd4f0",0,3,0.00,10.7
"/shop/freshfadez-barberstudio-el-paso-38995131",0,3,0.00,10.7
"/shop/galindo-s-barbershop-conroe-conroe-72a19f30",0,3,0.00,7.0
"/shop/garcia-s-barber-shop-houston-77081-dc9c5b0c",0,3,0.00,10.3
"/shop/good-cutz-barber-lounge-houston-77082-a4dea32d",0,3,0.00,8.7
"/shop/goodfellas-hair-studio-midland-a7325d5f",0,3,0.00,7.7
"/shop/hamza-s-barbershop-houston-77089-88b1f855",0,3,0.00,8.3
"/shop/harlem-haircutz-houston-77073-1671b83b",0,3,0.00,3.3
"/shop/headquarters-barbershop-ceres-modesto-9c6530d0",0,3,0.00,9.3
"/shop/hh-superior-artistic-cuts-houston-77095-d587f92d",0,3,0.00,4.0
"/shop/hollywood-cutting-up-barbershop-houston-77051-c3279596",0,3,0.00,6.0
"/shop/hooked-on-cutz-plano-8c6292bb",0,3,0.00,5.7
"/shop/houston55-barber-studio-houston-77094-5b54a10e",0,3,0.00,16.0
"/shop/james-and-co-barbershop-houston-e5d791c4",0,3,0.00,4.0
"/shop/jimbo-real-kutz-houston-77044-4b2d9041",0,3,0.00,9.3
"/shop/jmajor-cutz-mobile-barber-dallas-f5ecefc7",0,3,0.00,5.0
"/shop/joe-black-barber-shop-pearland-6031f7f9",0,3,0.00,33.7
"/shop/jp-s-chopping-lounge-barber-shop-houston-77029-4049553d",0,3,0.00,5.7
"/shop/julian-s-barber-shop-amarillo-06f91b07",0,3,0.00,4.0
"/shop/kcbeautysalon-pflugerville-2f29922a",0,3,0.00,2.3
"/shop/kd-the-lady-barber-denton-cbe198cd",0,3,0.00,7.7
"/shop/klutch-barbershop-houston-77022-fc8e98e8",0,3,0.00,3.3
"/shop/koncepts-of-barbering-houston-77030-fe9c834c",0,3,0.00,4.7
"/shop/krispykutzinc-barbershop-houston-willowbrook-houston-77069-a4724896",0,3,0.00,4.3
"/shop/kutz-barbershop-houston-77090-2f0523be",0,3,0.00,6.7
"/shop/la-fama-barbershop-houston-77069-3e030c02",0,3,0.00,10.7
"/shop/legendz-grooming-lounge-waco-5dc577f7",0,3,0.00,8.0
"/shop/lew-fades-pflugerville-7dd8ca8c",0,3,0.00,5.0
"/shop/local-barber-co-mckinney-303b6e11",0,3,0.00,17.3
"/shop/look-at-me-now-barbershop-waco-41a54d0c",0,3,0.00,33.7
"/shop/louie-s-barbershop-sf-san-francisco-fb91617d",0,3,0.00,8.7
"/shop/lu-s-barber-shop-haircut-shave-pearland-houston-77089-e48e282f",0,3,0.00,8.0
"/shop/lu-s-barber-shop-washington-ave-houston-77007-0529b644",0,3,0.00,7.3
"/shop/mayli-s-fades-barber-shop-irving-76f28a41",0,3,0.00,2.7
"/shop/maytham-mobile-barber-houston-vip-mobile-barber-houston-77089-6a625326",0,3,0.00,6.3
"/shop/merriweather-co-the-best-little-barbershop-in-texas-dallas-274f7f9b",0,3,0.00,8.0
"/shop/minty-barber-frisco-location-haircuts-beard-trims-hot-towel-straight-razor-shaves-fine-men-s-barbershop-salon-frisco-78a2f396",0,3,0.00,9.0
"/shop/moni-the-barber-garland-14694539",0,3,0.00,1.7
"/shop/nakhi-houston-barber-houston-77094-b3bbf8db",0,3,0.00,5.0
"/shop/neno-stylo-barber-shop-houston-77063-77933a53",0,3,0.00,5.7
"/shop/new-generaxion-barber-shop-brownsville-5e942451",0,3,0.00,3.3
"/shop/new-style-barber-shop-houston-77060-c7b7dab4",0,3,0.00,5.7
"/shop/next-generation-barber-shop-waco-7944bcbd",0,3,0.00,7.3
"/shop/next-level-barbershop-san-francisco-6bc42fb4",0,3,0.00,7.7
"/shop/nick-s-place-vip-barber-studio-houston-77093-5551e9f8",0,3,0.00,5.3
"/shop/no-fade-no-life-pflugerville-8ad1c017",0,3,0.00,4.0
"/shop/old-tyme-barber-shop-arlington-0dfde82c",0,3,0.00,4.7
"/shop/paradise-barbershop-dallas-1642628e",0,3,0.00,7.0
"/shop/phyl-s-house-of-fades-salon-houston-77060-095c33bb",0,3,0.00,7.0
"/shop/precision-cuts-barber-beauty-houston-77049-a03869a1",0,3,0.00,4.3
"/shop/premier-gentleman-s-barbershop-killeen-8e933730",0,3,0.00,4.3
"/shop/randle-s-barbershop-houston-77026-d757b042",0,3,0.00,7.0
"/shop/raymond-s-barber-shop-houston-77007-b69ade3e",0,3,0.00,4.7
"/shop/rd-barbershop-arlington-3c432ac7",0,3,0.00,8.0
"/shop/red-fox-barbershop-fort-worth-fb036706",0,3,0.00,9.0
"/shop/robert-daniel-barber-studio-dtla-barber-los-angeles-f878a30c",0,3,0.00,9.0
"/shop/royal-king-kutz-studio-houston-77087-aebdc585",0,3,0.00,7.7
"/shop/royal-shave-barbershop-garland-5056b4a4",0,3,0.00,7.7
"/shop/rubios-beauty-barber-houston-77088-a2aeb208",0,3,0.00,8.7
"/shop/san-francisco-barbershop-of-dallas-dallas-52683b08",0,3,0.00,9.0
"/shop/sharper-edge-northwest-houston-77080-d92c2c55",0,3,0.00,6.0
"/shop/so-sharp-barbershop-and-salon-pearland-c803c53f",0,3,0.00,7.3
"/shop/solidified-barbershop-2-cedar-tree-village-fresno-5b4dac50",0,3,0.00,9.3
"/shop/soul-fadez-plano-6541e74c",0,3,0.00,6.7
"/shop/stailey-s-barber-shop-and-salon-mckinney-f8c7abc0",0,3,0.00,12.7
"/shop/station-one-barbershop-san-antonio-c74ea142",0,3,0.00,9.7
"/shop/steve-s-first-street-barbershop-san-jose-b61ea978",0,3,0.00,6.3
"/shop/streetcutz-barbershop-houston-77049-0b5e0331",0,3,0.00,3.7
"/shop/studio-93-amarillo-5d1c93d0",0,3,0.00,23.3
"/shop/t-s-barber-style-shop-houston-77051-ca0e64b0",0,3,0.00,8.0
"/shop/tank-be-choppin-pasadena-0fad5dd7",0,3,0.00,5.0
"/shop/the-barber-station-san-antonio-25fca191",0,3,0.00,12.0
"/shop/the-classic-barber-southside-fort-worth-2475d67a",0,3,0.00,5.3
"/shop/the-denton-dapper-devil-denton-8b880e55",0,3,0.00,10.0
"/shop/the-edge-by-kg-sugar-land-6e159c2a",0,3,0.00,4.7
"/shop/the-fade-room-arlington-28cf2675",0,3,0.00,8.7
"/shop/the-fade-room-houston-77030-15ed7775",0,3,0.00,5.0
"/shop/the-gentry-executive-cuts-and-shaves-memorial-houston-77063-e3ebd31e",0,3,0.00,8.3
"/shop/the-lion-king-barbershop-san-jose-17934f55",0,3,0.00,7.7
"/shop/the-truth-barbershop-humble-0bba91b4",0,3,0.00,9.0
"/shop/trend-setters-barber-shop-houston-77009-1d007fd8",0,3,0.00,8.3
"/shop/trim-district-premium-barbershop-san-antonio-78e90c3f",0,3,0.00,12.0
"/shop/tx-elite-barbershop-dallas-649523c5",0,3,0.00,8.0
"/shop/uma-chris-henley-hair-salon-on-the-border-eagle-pass-bf0d7be6",0,3,0.00,4.3
"/shop/union-barber-shop-amarillo-b0d42d32",0,3,0.00,5.7
"/shop/unique-blendz-barbershop-brownsville-64dce263",0,3,0.00,6.0
"/shop/uplifted-barber-studio-el-paso-e6060e87",0,3,0.00,8.7
"/shop/vegas-barber-shop-beauty-salon-houston-77011-6bd3b5bc",0,3,0.00,5.0
"/shop/viciouz-cutz-studiouz-missouri-city-afae2037",0,3,0.00,3.7
"/shop/x9-barbershop-san-jose-b29c9c76",0,3,0.00,7.0
"/shop/yhoan-barbershop-irving-13849e08",0,3,0.00,21.7
"/shop/yuri-cuts-houston-77081-6556ae6f",0,3,0.00,6.0
"/shop/zfadez21-barbershop-salon-15-years-experienced-garland-710356c1",0,3,0.00,8.0
"/stores/armstrong-mccall-beauty-supply-houston-77064-ddbbd25d",0,3,0.00,27.7
"/stores/beauty-supply-4u-anaheim-f902c845",0,3,0.00,9.0
"/stores/colletteavon-missouri-city-92046b42",0,3,0.00,9.0
"/stores/ebony-beauty-supply-ii-oakland-f61c197a",0,3,0.00,9.0
"/stores/ej-beauty-supply-4-houston-77079-0da6b492",0,3,0.00,1.7
"/stores/empire-beauty-supply-co-san-diego-cb6621db",0,3,0.00,10.7
"/stores/hair-factory-beauty-supply-fontana-868284fd",0,3,0.00,13.7
"/stores/hippo-beauty-supply-austin-1dba7712",0,3,0.00,5.3
"/stores/join-us-beauty-supply-san-jose-51b37ff0",0,3,0.00,6.7
"/stores/luxe-celine-beauty-bar-beauty-supply-sugar-land-93b45728",0,3,0.00,6.7
"/stores/princess-beauty-supply-oakland-db601348",0,3,0.00,1.7
"/stores/purentru-beauty-supply-houston-77094-7ab08e32",0,3,0.00,6.3
"/stores/sdga-pro-shop-san-diego-1f295677",0,3,0.00,7.7
"/stores/seekfirst-ent-eagle-pass-a106fecc",0,3,0.00,10.7
"/stores/the-lash-supply-bellaire-tx-sugar-land-794199e4",0,3,0.00,20.7
"/stores/top-beauty-supply-houston-77049-50816a7f",0,3,0.00,32.7
"/stores/viet-nails-supply-san-diego-11aa01d2",0,3,0.00,2.0
"/stores/vuxhairllc-houston-77007-2289ef7b",0,3,0.00,9.0
"/stores/vyvy-s-nails-supplies-hair-salon-san-diego-d349168e",0,3,0.00,23.0
"/stores/yo-beauty-supply-san-francisco-1e4f28c7",0,3,0.00,5.0
"/texas/austin/78704",0,3,0.00,45.3
"/texas/austin/78757",0,3,0.00,73.7
"/texas/austin/78759",0,3,0.00,42.3
"/texas/beaumont/77701",0,3,0.00,32.3
"/texas/brownsville/78520",0,3,0.00,13.3
"/texas/corpus-christi/78415",0,3,0.00,17.7
"/texas/cypress/77429",0,3,0.00,15.0
"/texas/dallas/75201",0,3,0.00,8.3
"/texas/dallas/75214",0,3,0.00,50.7
"/texas/dallas/75216",0,3,0.00,52.3
"/texas/dallas/75231",0,3,0.00,42.7
"/texas/dallas/75237",0,3,0.00,63.3
"/texas/el-paso/79930",0,3,0.00,8.0
"/texas/houston/insights/market-analysis/all-pro-s-barbershop",0,3,0.00,10.0
"/texas/houston/insights/market-analysis/barber-pad",0,3,0.00,8.7
"/texas/houston/insights/market-analysis/barber-sinan",0,3,0.00,7.7
"/texas/houston/insights/market-analysis/capones-barbershop",0,3,0.00,8.7
"/texas/houston/insights/market-analysis/che-s-barbers",0,3,0.00,5.0
"/texas/houston/insights/market-analysis/chophouse-barber-company",0,3,0.00,9.7
"/texas/houston/insights/market-analysis/cutthroat-barbers-houston-barbershop-in-montrose-hair-salon",0,3,0.00,9.3
"/texas/houston/insights/market-analysis/exclusive-barbershop",0,3,0.00,10.3
"/texas/houston/insights/market-analysis/fades-on-demand",0,3,0.00,9.7
"/texas/houston/insights/market-analysis/five-star-barbershop",0,3,0.00,12.3
"/texas/houston/insights/market-analysis/gerrod-jones-barbershop",0,3,0.00,8.3
"/texas/houston/insights/market-analysis/guy-code-barbershop",0,3,0.00,6.7
"/texas/houston/insights/market-analysis/headspace-barbershop",0,3,0.00,10.0
"/texas/houston/insights/market-analysis/in-the-loop-by-lather",0,3,0.00,10.7
"/texas/houston/insights/market-analysis/jay-s-cutz-barber-suite",0,3,0.00,8.7
"/texas/houston/insights/market-analysis/king-s-cut-",0,3,0.00,4.0
"/texas/houston/insights/market-analysis/m-b-barber-shop",0,3,0.00,56.0
"/texas/houston/insights/market-analysis/masters-barber-shop",0,3,0.00,9.3
"/texas/houston/insights/market-analysis/ro-s-barbershop",0,3,0.00,11.7
"/texas/houston/insights/market-analysis/sharper-edge-northwest",0,3,0.00,7.0
"/texas/houston/insights/market-analysis/steve-s-barber-studio",0,3,0.00,8.3
"/texas/houston/insights/market-analysis/studio09-barbershop",0,3,0.00,9.7
"/texas/houston/insights/market-analysis/the-barber-collection-katy",0,3,0.00,9.7
"/texas/houston/insights/market-analysis/the-cavern-barbershop",0,3,0.00,8.3
"/texas/houston/insights/market-analysis/the-studio-mgs",0,3,0.00,8.0
"/texas/houston/insights/market-analysis/xclusive-barbershop",0,3,0.00,8.7
"/texas/missouri-city/77489",0,3,0.00,23.7
"/texas/pflugerville",0,3,0.00,27.7
"/texas/san-antonio",0,3,0.00,5.7
"/texas/san-antonio/78205",0,3,0.00,10.0
"/texas/sherman/75090",0,3,0.00,10.0
"/tools/ai-booth-station/angel-barber-studio",0,3,0.00,4.7
"/tools/ai-booth-station/dyunibarbershop",0,3,0.00,4.7
"/tools/ai-booth-station/fn-barbershop",0,3,0.00,11.0
"/tools/ai-booth-station/haven-cuts",0,3,0.00,4.7
"/tools/ai-booth-station/hollywood-cutting-up-barbershop",0,3,0.00,10.3
"/tools/ai-booth-station/v-s-barbershop-houston-river-oaks",0,3,0.00,15.3
"/tools/barbershop-search",0,3,0.00,8.7
"/tools/barbershop-search",0,3,0.00,9.7
"/tools/barbershop-search",0,3,0.00,7.7
"/tools/shop-site-template/shop-website-customizer/0d00bf42-9196-48a7-8734-2916664aab0e/customizer",0,3,0.00,4.7
"/tools/shop-site-template/shop-website-customizer/13e42855-30d5-4c8e-8e41-cbdade05443f",0,3,0.00,5.7
"/tools/shop-site-template/shop-website-customizer/1671b83b-8ddf-4535-91fa-cadee37802cc",0,3,0.00,2.0
"/tools/shop-site-template/shop-website-customizer/274035cd-24f5-4364-b26a-2be0e188883e",0,3,0.00,31.7
"/tools/shop-site-template/shop-website-customizer/32efcd8b-2900-4fea-bf34-95da69b73ac1",0,3,0.00,7.0
"/tools/shop-site-template/shop-website-customizer/3b39143a-65b2-4a16-9249-ed6d39e448e3",0,3,0.00,8.0
"/tools/shop-site-template/shop-website-customizer/7944bcbd-1c89-4d44-836d-259163d0e3e3",0,3,0.00,7.7
"/tools/shop-site-template/shop-website-customizer/798579b1-6c3f-4b8e-a7d3-65656391440b",0,3,0.00,14.0
"/tools/shop-site-template/shop-website-customizer/822dceca-0260-48c8-9f03-36b2de854217",0,3,0.00,8.3
"/tools/shop-site-template/shop-website-customizer/8f42a61d-6229-4371-b184-746efba47a41",0,3,0.00,5.0
"/tools/shop-site-template/shop-website-customizer/98f56d48-92a2-4fb9-9c17-ad748d24f8fc",0,3,0.00,5.3
"/tools/shop-site-template/shop-website-customizer/a16a1265-03e0-4191-a3b7-08359f09346c",0,3,0.00,7.0
"/tools/shop-site-template/shop-website-customizer/c3cca4b5-b467-43cc-8f97-fbca3f095a7e",0,3,0.00,10.0
"/tools/shop-site-template/shop-website-customizer/c62100b2-4641-460e-a82c-1b6b30e9295c",0,3,0.00,4.7
"/tools/shop-site-template/shop-website-customizer/d3d677a3-8e49-41a8-8454-f94898fe87a8",0,3,0.00,5.7
"/tools/shop-site-template/shop-website-customizer/d46d042e-e44f-4cde-8912-28b542cd68d5",0,3,0.00,20.7
"/tools/shop-site-template/shop-website-customizer/d48554c1-74e1-4c88-88fc-65c7b3961c15",0,3,0.00,8.3
"/tools/shop-site-template/shop-website-customizer/d6ad79d5-1655-4bc5-94ba-5921b27ad6ef",0,3,0.00,9.7
"/tools/shop-site-template/shop-website-customizer/e099f8fa-bc55-436f-9793-5d7b92274434",0,3,0.00,53.7
"/tools/shop-site-template/shop-website-customizer/f4beb893-6ad3-415d-a2b8-a17fdabafd20",0,3,0.00,18.7
"/tools/shop-site-template/shop-website-customizer/f5ecefc7-8159-4702-89ec-4471d8040116",0,3,0.00,2.7
"/tools/shop-site-template/shop-website-customizer/the-garage-barbershop-houston-77094-3daf3dba",0,3,0.00,7.7
"/barbers/e-lethal-kutzz-tx-a22c6ffe",1,2,50.00,2.0
"/barbers/men-ov-honor-studio-tx-929f00dc",1,2,50.00,4.0
"/barbers/rob-the-barber-tx-4ad93dd0",1,2,50.00,9.5
"/barbers/sickestfadez-powered-by-jon-tx-0be99fae",1,2,50.00,3.5
"/barbers/thebarbernaut-tx-222551b6",1,2,50.00,5.0
"/cosmetologists/tawana-g-cosmetologist-houston-53d2712b",1,2,50.00,5.5
"/schools/lmb-lash-academy-llc-fort-worth-3d9c4035",1,2,50.00,10.5
"/stores/cosmetic-palace-perfumes-beauty-supply-chula-vista-2295b769",1,2,50.00,8.0
"/texas",1,2,50.00,6.0
"/",0,2,0.00,1.5
"/",0,2,0.00,1.5
"/",0,2,0.00,1.5
"/austin/78757",0,2,0.00,30.0
"/barber-beauty-network",0,2,0.00,6.0
"/barbers/48-blendz-tx-8b02ce83",0,2,0.00,4.5
"/barbers/abcutzz-dallas-75204-13aa39d4",0,2,0.00,6.5
"/barbers/ak-kutz-houston-77054-cceb3be8",0,2,0.00,9.0
"/barbers/alejandroblendz-tx-8aaf2414",0,2,0.00,7.5
"/barbers/alex-barber-tx-969d2abd",0,2,0.00,31.0
"/barbers/alexhdz24-mesquite-75149-0a970496",0,2,0.00,9.5
"/barbers/alexis-fadez-tx-8de42b84",0,2,0.00,8.0
"/barbers/allhairnlox-expo-tx-6388b6f5",0,2,0.00,18.0
"/barbers/always-faded-tx-d691cf35",0,2,0.00,15.0
"/barbers/andy-ecutz-tx-7bcec457",0,2,0.00,15.0
"/barbers/angel-barber-tx-5c0ca348",0,2,0.00,9.0
"/barbers/anthocuts-tx-b22b43f0",0,2,0.00,4.0
"/barbers/artstyle-barbershop-tx-9873541b",0,2,0.00,9.5
"/barbers/backlikeyanevaleft-tx-63c4bc27",0,2,0.00,4.0
"/barbers/bah-s-place-tx-3e987318",0,2,0.00,7.5
"/barbers/barber-agustin-tx-0724cc7e",0,2,0.00,3.0
"/barbers/barber-laso-tx-cf845c53",0,2,0.00,5.0
"/barbers/barber369-houston-77009-0d1576f0",0,2,0.00,3.0
"/barbers/barbergodcarter-tx-tx-a574cf75",0,2,0.00,11.0
"/barbers/barberia-ejemplar-con-gran-servicio-y-comodidad-tx-57929c64",0,2,0.00,8.0
"/barbers/better-fade-studios-tx-87c1119f",0,2,0.00,5.5
"/barbers/big-vic-barber-houston-fe00ac09",0,2,0.00,5.0
"/barbers/bposh-beauty-bar-tx-a8ef6fcb",0,2,0.00,13.5
"/barbers/chopped-up-by-j-tx-c693e4e2",0,2,0.00,10.0
"/barbers/choppzbycortez-tx-de626615",0,2,0.00,18.0
"/barbers/chriispycutz-tx-4ce95052",0,2,0.00,2.0
"/barbers/chrisdabarber-houston-77029-1d38ac11",0,2,0.00,2.5
"/barbers/clarity-cuts-barbershop-tx-f36cc9c1",0,2,0.00,12.5
"/barbers/clean-chops-tx-3e85bf31",0,2,0.00,5.0
"/barbers/clip-trips-by-lonie-tx-8026db09",0,2,0.00,26.5
"/barbers/coldscout-the-barber-tx-301b43a4",0,2,0.00,2.5
"/barbers/creator-faded-tx-3f57ab54",0,2,0.00,52.0
"/barbers/ct-tx-7aaaa930",0,2,0.00,5.5
"/barbers/cubosthebarber-tx-ef5b0e3f",0,2,0.00,36.0
"/barbers/curtiz-cutz-barber-shop-tx-800d18f1",0,2,0.00,11.0
"/barbers/cut-by-j-tx-e0b5a79c",0,2,0.00,10.5
"/barbers/cuts-by-josh-houston-77093-e11590b6",0,2,0.00,5.5
"/barbers/cutz-alvaro-houston-77092-70b66126",0,2,0.00,7.0
"/barbers/cutzwithjay-tx-d42a31a2",0,2,0.00,6.0
"/barbers/dani-s-style-houston-77055-8162c095",0,2,0.00,13.0
"/barbers/daniblendz-houston-77029-90bd4be3",0,2,0.00,3.0
"/barbers/dany-the-barber-tx-28d5c1e8",0,2,0.00,7.0
"/barbers/davie-therxbarber-tx-9c82baec",0,2,0.00,8.0
"/barbers/denice-fadez-tx-4df14076",0,2,0.00,42.5
"/barbers/dezfadeit-tx-a9450b75",0,2,0.00,10.0
"/barbers/domsprocess-houston-77076-9e476b1e",0,2,0.00,3.5
"/barbers/donde-pachi-otro-nivel-barber-shop-houston-77088-426faf21",0,2,0.00,6.5
"/barbers/dr-swan-kutzs-richardson-75080-e181d7df",0,2,0.00,9.0
"/barbers/dukefadez-tx-54b5b8c6",0,2,0.00,5.0
"/barbers/elvizfadez-tx-366fd107",0,2,0.00,8.5
"/barbers/erics-blendz-tx-d258e750",0,2,0.00,6.5
"/barbers/fadedbyayala-tx-3d910284",0,2,0.00,8.5
"/barbers/fadedbyfredo-tx-a4148dd8",0,2,0.00,10.0
"/barbers/fadedbynaye-tx-9b911abe",0,2,0.00,57.5
"/barbers/fademeupsamy-tx-4bf432f2",0,2,0.00,9.0
"/barbers/fadesby-jose-tx-e51480ab",0,2,0.00,10.0
"/barbers/frankenstein-the-barber-tx-d232d53e",0,2,0.00,8.0
"/barbers/frankfadez713-tx-55649c77",0,2,0.00,18.0
"/barbers/geraablendz-dallas-75208-1a84dc50",0,2,0.00,6.5
"/barbers/grahmz-the-barber-tx-96db1ca6",0,2,0.00,7.5
"/barbers/harim-blends-tx-3b0a0d85",0,2,0.00,30.5
"/barbers/house-of-fades-spring-tx-c8f72e8b",0,2,0.00,8.5
"/barbers/house-of-haircuts-tx-43619632",0,2,0.00,7.0
"/barbers/irv-the-barber-mesquite-75150-a0cc3f9b",0,2,0.00,10.0
"/barbers/isaaccutit-dallas-75208-3fd91a34",0,2,0.00,9.0
"/barbers/j-d-barber-tx-fe592948",0,2,0.00,9.5
"/barbers/jaelincuts-tx-d5908a3d",0,2,0.00,3.5
"/barbers/james-houston-77091-21342938",0,2,0.00,6.5
"/barbers/jay-fadezzzz-tx-17e834eb",0,2,0.00,7.5
"/barbers/jaydabarber-tx-cf4d9336",0,2,0.00,7.0
"/barbers/jc-be-blessing-tx-e812319a",0,2,0.00,5.5
"/barbers/jesus-barber-tx-100900ce",0,2,0.00,7.5
"/barbers/joaquincutz-garland-75041-4570874e",0,2,0.00,79.5
"/barbers/jojo-cutz-tx-560f388d",0,2,0.00,3.0
"/barbers/jose-chopz-tx-ea93ddf0",0,2,0.00,16.5
"/barbers/josselinthestylist-tx-7b66a758",0,2,0.00,28.0
"/barbers/jrenaud-barber-tx-a27f6aa3",0,2,0.00,8.0
"/barbers/jtbarberverse-joel-tx-18842086",0,2,0.00,48.0
"/barbers/ju-the-barber-tx-eac0edd6",0,2,0.00,8.5
"/barbers/kenn-tha-barberdoll-tx-eda7d1d9",0,2,0.00,8.5
"/barbers/kutn-em-up-farmers-branch-75234-5fc3fa87",0,2,0.00,10.0
"/barbers/la-master-groomer-la-stylez-tx-a04ea70c",0,2,0.00,3.0
"/barbers/lady-barberareli-houston-77011-e5de7d6d",0,2,0.00,21.5
"/barbers/larro-cuts-dallas-75207-d6ef6fa2",0,2,0.00,9.5
"/barbers/leo-at-pja-barber-lounge-tx-7039ca40",0,2,0.00,11.0
"/barbers/locked-in-lex-tx-1306c59e",0,2,0.00,2.0
"/barbers/magichands-tx-ead76b42",0,2,0.00,7.5
"/barbers/magicwristwork-tx-2386925f",0,2,0.00,9.0
